date,tn_energy_gwh,kerala_energy_gwh,karnataka_energy_gwh,ap_energy_gwh,sr_max_demand_mw,sr_demand_met_mw,sr_peak_shortage_mw,sr_energy_gwh,sr_wind_gwh,sr_solar_gwh,india_energy_gwh
2024-02-02,363.26,86.85,296.6,227.75,61170.0,48331.0,0.0,1245.67,21.42,117.81,4420.5
2024-02-03,348.33,86.97,294.57,229.81,60021.0,47387.0,0.0,1231.09,39.9,112.48,4391.23
2024-02-04,319.25,80.02,275.15,224.36,57136.0,43230.0,0.0,1159.12,56.08,125.32,4175.59
2024-02-05,345.14,87.3,294.26,227.52,60649.0,46315.0,0.0,1222.83,49.68,127.27,4297.47
2024-02-06,350.25,86.9,301.41,233.2,61097.0,46740.0,0.0,1248.91,58.7,132.05,4421.49
2024-02-07,353.98,87.79,301.05,233.72,61627.0,50577.0,0.0,1260.21,44.37,132.53,4442.76
2024-02-08,356.06,88.75,306.11,232.22,62404.0,50269.0,0.0,1269.58,40.84,128.97,4441.25
2024-02-09,361.22,88.0,308.1,228.72,62941.0,49601.0,0.0,1273.54,59.03,132.5,4463.62
2024-02-10,357.55,86.98,300.99,224.38,61373.0,49133.0,0.0,1256.08,90.82,127.43,4432.41
2024-02-11,321.98,79.52,284.87,223.03,58053.0,44153.0,0.0,1182.43,92.16,125.35,4260.46
2024-02-12,331.94,86.09,301.59,222.46,62032.0,49045.0,0.0,1221.62,87.83,134.2,4362.12
2024-02-13,360.92,85.2,306.61,223.73,62565.0,47661.0,0.0,1263.8,79.11,135.48,4428.25
2024-02-14,361.71,90.27,309.78,224.3,63234.0,49940.0,0.0,1274.35,78.81,127.27,4433.94
2024-02-15,365.43,90.14,309.11,226.63,62585.0,49847.0,0.0,1276.77,82.28,136.84,4444.92
2024-02-16,367.23,90.26,305.67,228.04,63192.0,49457.0,0.0,1276.74,110.03,139.57,4473.55
2024-02-17,361.56,90.93,302.16,226.13,62106.0,49765.0,0.0,1263.9,74.82,141.53,4447.32
2024-02-18,331.69,84.93,291.02,217.87,59251.0,44972.0,0.0,1201.0,61.78,138.48,4263.69
2024-02-19,355.0,92.53,308.63,225.81,63204.0,50527.0,0.0,1268.24,61.77,135.31,4336.81
2024-02-20,371.86,93.69,312.54,230.88,64211.0,51202.0,0.0,1300.44,41.58,128.26,4423.46
2024-02-21,373.87,95.17,312.78,232.08,64298.0,51372.0,0.0,1307.06,29.64,128.85,4434.0
2024-02-22,382.61,94.95,311.05,236.11,64993.0,51487.0,0.0,1317.5,34.93,136.66,4468.35
2024-02-23,389.08,92.87,316.01,238.77,65828.0,51890.0,0.0,1334.82,40.08,137.22,4526.64
2024-02-24,385.14,91.41,314.03,238.04,65698.0,50465.0,0.0,1327.9,31.6,121.25,4501.74
2024-02-25,344.51,84.45,296.64,231.97,60376.0,46305.0,0.0,1242.04,51.66,118.15,4331.15
2024-02-26,366.21,91.67,309.3,232.86,63604.0,50821.0,0.0,1286.86,117.56,130.34,4437.24
2024-02-27,376.69,94.99,318.82,237.13,64831.0,51253.0,0.0,1320.47,102.36,136.78,4455.3
2024-02-28,377.63,96.15,319.52,237.52,65434.0,51108.0,0.0,1327.31,74.97,140.8,4449.07
2024-02-29,378.35,96.66,320.93,237.22,65063.0,51744.0,0.0,1332.68,81.7,138.31,4508.21
2024-03-01,383.52,95.97,322.43,236.35,66439.0,51161.0,0.0,1339.0,76.57,133.88,4450.3
2024-03-02,383.08,94.09,317.8,236.05,65164.0,50712.0,0.0,1330.7,53.59,142.32,4236.85
2024-03-03,350.59,87.14,303.61,233.7,62119.0,46830.0,0.0,1269.27,30.01,137.42,4057.54
2024-03-04,377.92,96.29,320.22,227.11,65958.0,51835.0,0.0,1325.34,28.54,135.54,4259.89
2024-03-05,388.71,98.18,325.72,239.2,66832.0,51404.0,0.0,1358.65,31.4,140.96,4377.65
2024-03-06,393.24,97.29,323.89,240.41,66821.0,52528.0,0.0,1362.85,31.92,130.59,4406.13
2024-03-07,395.33,97.09,326.08,242.0,67290.0,52787.0,0.0,1373.97,29.39,134.65,4455.58
2024-03-08,394.24,95.61,328.92,240.54,68084.0,51427.0,0.0,1374.0,26.93,136.62,4447.47
2024-03-09,390.87,96.65,322.7,239.02,65151.0,50926.0,0.0,1357.82,31.46,130.14,4445.19
2024-03-10,359.58,91.44,307.32,236.03,61556.0,47008.0,0.0,1296.67,42.78,124.16,4336.59
2024-03-11,386.6,100.22,325.54,241.36,67079.0,52377.0,0.0,1363.32,43.11,125.43,4515.46
2024-03-12,398.44,101.31,328.68,243.17,67328.0,53086.0,0.0,1387.92,35.39,130.5,4615.39
2024-03-13,402.33,101.91,330.47,245.6,68735.0,44747.0,0.0,1400.95,37.95,132.12,4633.73
2024-03-14,406.83,101.56,329.06,245.47,68095.570312,53089.0,0.0,1402.91,34.03,132.5,4663.42
2024-03-15,409.33,101.24,329.73,245.58,68009.0,53389.0,0.0,1404.15,38.17,128.86,4694.1
2024-03-16,404.48,100.4,322.43,245.72,66152.0,52389.0,0.0,1380.3,34.62,126.87,4648.01
2024-03-17,370.39,92.25,309.47,236.69,60604.0,47907.0,0.0,1286.19,41.21,133.08,4445.27
2024-03-18,393.18,100.06,327.7,239.85,65884.0,52831.0,0.0,1349.34,37.85,132.23,4593.28
2024-03-19,403.64,100.56,326.42,238.8,65287.0,52440.0,0.0,1356.86,39.24,128.76,4595.68
2024-03-20,407.87,101.15,328.08,225.94,64531.0,52231.0,0.0,1344.2,45.02,137.38,4475.09
2024-03-21,405.23,101.01,323.84,225.92,64211.0,52656.0,0.0,1343.2,73.23,122.67,4484.89
2024-03-22,406.38,101.56,331.44,230.74,65985.0,52897.0,0.0,1365.91,38.76,129.5,4575.19
2024-03-23,402.08,100.84,324.03,234.1,64669.0,52394.0,0.0,1358.42,36.84,134.38,4585.51
2024-03-24,368.0,95.22,309.24,229.71,60638.0,47423.0,0.0,1291.34,44.43,132.42,4359.68
2024-03-25,373.54,101.66,318.14,226.66,62820.0,49168.0,0.0,1301.75,46.56,133.42,4059.38
2024-03-26,390.79,103.94,324.73,231.21,65485.0,51861.0,0.0,1342.3,45.36,135.13,4317.07
2024-03-27,403.25,104.67,330.55,234.48,65227.0,52949.0,0.0,1369.49,44.59,137.06,4609.21
2024-03-28,412.75,103.78,328.92,238.36,66241.0,44532.0,0.0,1384.88,35.48,133.2,4747.93
2024-03-29,417.19,97.2,330.86,241.46,66641.0,52942.0,0.0,1390.3,35.54,134.98,4802.52
2024-03-30,409.27,101.64,327.35,240.99,65669.0,52603.0,0.0,1378.49,37.74,140.2,4735.34
2024-03-31,382.08,96.28,309.1,236.12,60559.0,48671.0,0.0,1310.19,30.55,148.69,4534.0
2024-04-01,408.41,104.52,325.23,239.56,66219.0,52587.0,0.0,1369.15,28.23,140.64,4622.48
2024-04-02,421.45,106.82,332.29,243.19,66222.0,53256.0,0.0,1396.66,34.35,133.73,4722.38
2024-04-03,427.34,107.93,334.26,244.26,66523.0,53970.0,0.0,1405.8,37.24,129.58,4800.64
2024-04-04,432.33,106.97,334.09,244.86,66355.0,53789.0,0.0,1408.91,31.25,138.85,4863.96
2024-04-05,432.78,106.55,336.88,247.91,66967.0,53981.0,0.0,1415.83,36.46,139.79,4910.01
2024-04-06,429.04,108.15,329.69,247.67,66723.0,53736.0,0.0,1401.62,33.41,136.55,4882.66
2024-04-07,400.83,103.35,316.3,244.68,61531.0,50474.0,0.0,1342.92,51.98,134.94,4649.45
2024-04-08,424.55,110.17,331.7,236.83,65439.0,53079.0,0.0,1374.68,48.73,139.25,4716.64
2024-04-09,426.54,111.77,312.91,235.91,63042.0,50775.0,0.0,1341.97,56.19,137.67,4705.39
2024-04-10,426.38,104.38,320.23,234.4,64228.0,51883.0,0.0,1344.51,56.22,136.77,4720.67
2024-04-11,427.25,108.32,319.39,237.65,63544.0,50805.0,0.0,1345.63,44.37,130.71,4650.22
2024-04-12,422.06,104.72,316.75,239.08,63388.0,50664.0,0.0,1334.73,66.65,118.7,4650.65
2024-04-13,408.0,98.84,301.25,235.35,61130.0,49716.0,0.0,1281.14,39.61,117.75,4577.16
2024-04-14,375.1,92.62,287.39,236.16,56487.0,47033.0,0.0,1225.15,45.51,137.21,4440.13
2024-04-15,405.87,104.05,311.19,240.19,62111.0,52555.0,0.0,1309.52,66.35,140.36,4750.4
2024-04-16,419.9,108.54,324.08,244.11,64376.0,53642.0,0.0,1351.62,37.41,142.76,4860.36
2024-04-17,431.28,108.69,328.29,250.19,65847.0,53884.0,0.0,1374.97,37.87,129.04,4854.17
2024-04-18,436.69,108.35,316.71,252.64,65684.0,52748.0,0.0,1368.38,45.93,125.16,4906.78
2024-04-19,379.63,108.36,298.6,253.61,60161.0,50476.0,0.0,1288.23,52.11,120.18,4863.68
2024-04-20,415.31,105.93,276.02,249.9,60434.0,51661.0,0.0,1279.17,57.67,106.55,4844.1
2024-04-21,400.1,97.11,272.63,244.89,56806.0,48322.0,0.0,1235.86,24.97,112.07,4679.43
2024-04-22,423.82,104.89,295.21,245.95,63028.0,52840.0,0.0,1298.05,42.58,130.97,4826.43
2024-04-23,433.61,106.43,307.82,245.77,62449.0,52771.0,0.0,1321.73,35.07,143.75,4842.85
2024-04-24,436.65,107.85,313.49,246.13,63086.0,52978.0,0.0,1336.4,43.21,140.92,4878.94
2024-04-25,436.25,109.56,322.58,249.79,64128.0,54098.0,0.0,1354.78,37.72,137.07,4990.84
2024-04-26,442.34,104.77,304.7,252.06,62913.0,53203.0,0.0,1343.04,33.35,138.21,4994.78
2024-04-27,435.08,110.05,319.39,250.79,64064.0,53625.0,0.0,1354.23,38.42,140.23,5015.56
2024-04-28,410.09,104.77,309.9,246.27,59745.0,50700.0,0.0,1300.55,38.36,136.54,4873.77
2024-04-29,436.18,113.0,326.98,251.81,65443.0,54798.0,0.0,1368.92,35.18,134.95,5051.28
2024-04-30,443.64,113.31,336.43,255.49,66470.0,54581.0,0.0,1393.19,47.21,134.63,5108.17
2024-05-01,410.33,107.2,308.55,250.61,60339.0,51233.0,0.0,1309.67,82.22,132.81,4848.28
2024-05-02,437.79,114.32,328.39,256.63,66140.0,54123.0,0.0,1376.65,61.41,138.81,4973.76
2024-05-03,442.81,116.08,317.88,258.74,65148.0,53992.0,0.0,1377.9,72.85,130.94,5045.45
2024-05-04,436.86,112.6,311.05,259.17,64783.0,53331.0,0.0,1364.0,78.15,135.73,5112.26
2024-05-05,404.76,103.36,300.53,253.62,59561.0,49325.0,0.0,1294.28,97.53,135.03,4969.0
2024-05-06,430.11,110.2,316.42,255.81,65412.0,53622.0,0.0,1348.11,99.46,131.64,5130.1
2024-05-07,429.8,110.1,295.5,215.32,60378.0,47522.0,0.0,1253.86,84.4,127.92,4940.83
2024-05-08,418.64,109.15,294.28,194.92,59975.0,51417.0,0.0,1208.28,48.96,133.5,4900.4
2024-05-09,419.53,101.13,290.93,214.87,57548.0,51000.0,0.0,1232.25,36.6,120.33,4935.08
2024-05-10,411.23,98.82,288.13,217.24,57351.0,50596.0,0.0,1227.07,25.75,116.42,4900.1
2024-05-11,406.03,95.75,264.16,224.21,56240.0,49370.0,0.0,1201.43,29.22,120.45,4749.47
2024-05-12,367.0,87.65,240.04,224.53,50750.0,44447.0,0.0,1118.27,33.77,118.44,4659.08
2024-05-13,390.61,93.71,244.34,196.71,50743.0,47890.0,0.0,1103.9,30.92,110.77,4776.2
2024-05-14,388.74,90.99,245.3,217.76,53710.0,48015.0,0.0,1145.86,29.79,116.71,4848.28
2024-05-15,382.94,89.69,244.33,226.34,54524.0,49096.0,0.0,1148.9,42.85,116.24,4960.9
2024-05-16,359.74,90.71,247.98,221.31,51087.0,46217.0,0.0,1117.24,37.41,103.47,5016.28
2024-05-17,352.12,90.92,238.39,211.0,50820.0,46635.0,0.0,1078.41,23.39,92.81,5050.48
2024-05-18,351.11,87.99,233.61,210.35,49896.0,46224.0,0.0,1069.22,23.83,115.68,5084.59
2024-05-19,312.35,78.99,196.94,204.53,43735.0,41647.0,0.0,968.56,33.85,108.02,4864.11
2024-05-20,325.45,81.13,214.54,209.51,47558.0,45496.0,0.0,1021.73,56.22,104.48,4994.84
2024-05-21,332.91,81.03,216.31,215.22,48819.0,46451.0,0.0,1047.64,42.03,122.22,5075.25
2024-05-22,333.17,80.66,227.85,221.1,50136.0,46667.0,0.0,1072.17,31.36,118.09,5167.85
2024-05-23,340.34,80.04,226.85,228.94,51479.0,47483.0,0.0,1080.68,36.9,115.11,5180.61
2024-05-24,351.36,79.35,225.75,227.3,52312.0,46457.0,0.0,1097.16,77.19,112.75,5269.44
2024-05-25,345.64,77.76,199.63,214.85,47985.0,45916.0,0.0,1051.13,245.81,98.29,5214.73
2024-05-26,309.1,72.22,182.66,212.43,43494.0,41331.0,0.0,974.43,267.47,105.47,4979.28
2024-05-27,347.59,80.53,211.25,224.38,51387.0,48290.0,0.0,1072.55,260.1,105.66,5120.52
2024-05-28,384.42,79.93,223.89,236.96,53955.0,49672.0,0.0,1144.2,252.93,123.12,5258.59
2024-05-29,392.6,79.41,234.97,246.8,56551.0,50210.0,0.0,1183.39,240.47,134.29,5408.0
2024-05-30,403.58,80.35,253.13,258.34,58890.0,51705.0,0.0,1232.34,180.02,137.45,5466.1
2024-05-31,419.17,83.74,268.7,262.35,61396.0,52887.0,0.0,1276.98,138.37,135.65,5416.08
2024-06-01,397.47,83.03,262.01,243.1,59053.0,47847.0,0.0,1225.57,126.26,120.91,5289.97
2024-06-02,341.4,77.66,219.84,221.62,50108.0,42531.0,0.0,1079.99,77.4,118.62,4974.71
2024-06-03,355.56,84.07,217.34,205.18,51134.0,48209.0,0.0,1061.3,46.88,89.4,5112.33
2024-06-04,385.81,88.24,228.1,220.98,52322.0,47782.0,0.0,1132.67,69.46,109.48,5206.74
2024-06-05,368.87,88.15,221.63,207.88,51440.0,45740.0,0.0,1091.71,78.26,122.6,5119.25
2024-06-06,343.64,87.63,206.8,195.44,47761.0,43436.0,0.0,1033.66,55.07,104.9,4918.57
2024-06-07,338.28,84.31,195.41,199.93,46142.0,45395.0,0.0,1016.46,57.79,91.32,5030.01
2024-06-08,330.24,81.83,184.39,191.17,44446.0,43756.0,0.0,983.3,115.02,101.06,4992.34
2024-06-09,305.19,73.75,164.74,193.03,41785.0,40576.0,0.0,924.21,175.16,106.7,4847.1
2024-06-10,337.75,80.89,184.91,201.29,46178.0,45544.0,0.0,1005.02,210.18,107.22,5024.77
2024-06-11,361.48,82.7,193.31,208.62,47624.0,46632.0,0.0,1047.89,222.72,106.73,5140.97
2024-06-12,364.45,83.44,184.48,209.66,46855.0,45804.0,0.0,1042.7,192.14,92.45,5160.69
2024-06-13,369.14,84.31,184.03,208.38,48237.0,46220.0,0.0,1051.96,170.19,105.42,5187.66
2024-06-14,374.86,85.5,201.01,205.5,48521.0,47145.0,0.0,1075.96,182.99,112.73,5224.5
2024-06-15,368.46,86.8,205.22,211.62,49448.0,47341.0,0.0,1083.45,179.15,133.63,5251.67
2024-06-16,353.25,80.68,200.09,214.35,48211.0,43127.0,0.0,1059.93,154.55,131.31,5143.83
2024-06-17,379.93,83.64,224.26,220.51,53819.0,47902.0,0.0,1122.5,121.19,124.33,5308.85
2024-06-18,367.03,87.07,226.5,222.01,52191.0,47113.0,0.0,1128.25,165.26,124.29,5314.05
2024-06-19,357.26,85.53,228.18,213.37,49874.0,47040.0,0.0,1109.01,175.6,111.69,5236.66
2024-06-20,359.85,82.7,225.81,217.15,50787.0,47541.0,0.0,1111.46,201.04,119.58,5044.54
2024-06-21,363.45,81.01,225.86,222.84,51864.0,46704.0,0.0,1122.07,208.76,111.83,5076.96
2024-06-22,358.56,78.77,229.09,215.85,50921.0,46393.0,0.0,1099.16,198.01,109.95,5070.26
2024-06-23,334.86,71.95,209.2,206.95,46130.0,41181.0,0.0,1028.55,216.03,111.84,4930.26
2024-06-24,356.14,75.4,220.54,214.49,50509.480469,46462.0,0.0,1086.13,217.01,114.01,5093.17
2024-06-25,370.78,75.29,223.8,222.47,52024.0,46601.0,0.0,1123.87,256.46,110.39,5186.59
2024-06-26,361.6,74.02,220.88,219.14,50965.0,45659.0,0.0,1115.21,268.11,100.34,5120.85
2024-06-27,366.0,76.03,218.51,209.03,50359.0,45327.0,0.0,1093.86,266.31,83.67,4949.13
2024-06-28,375.38,77.68,231.27,215.25,51635.0,47077.0,0.0,1116.72,222.99,113.7,4919.93
2024-06-29,384.59,79.43,238.26,213.58,52874.0,46753.0,0.0,1137.77,197.28,113.65,4887.99
2024-06-30,352.92,73.7,218.8,199.02,49030.0,41312.0,0.0,1048.79,170.33,85.71,4621.96
2024-07-01,357.9,78.24,224.26,195.3,50120.0,45317.0,0.0,1070.05,196.36,95.49,4678.36
2024-07-02,377.67,79.65,227.12,202.44,50262.0,46970.0,0.0,1109.73,219.68,113.72,4702.46
2024-07-03,383.68,81.69,236.72,213.4,52762.0,47091.0,0.0,1140.81,211.82,111.01,4711.16
2024-07-04,380.87,81.91,233.58,222.19,53086.0,48459.0,0.0,1160.37,184.11,104.27,4660.31
2024-07-05,382.06,81.93,240.39,216.86,55726.0,46072.0,0.0,1163.7,211.75,109.82,4696.95
2024-07-06,357.53,77.44,224.16,207.05,49872.0,44914.0,0.0,1096.06,234.62,88.67,4509.44
2024-07-07,335.2,71.32,207.68,203.94,47323.0,41178.0,0.0,1039.76,211.31,105.27,4415.98
2024-07-08,357.44,76.63,227.03,210.81,52716.0,45766.0,40.0,1106.29,194.29,98.75,4729.94
2024-07-09,372.53,76.37,227.94,208.53,52184.0,46348.0,303.0,1124.55,187.27,101.55,4882.89
2024-07-10,378.63,77.96,232.93,216.23,53685.0,47128.0,0.0,1151.69,187.67,125.75,4967.64
2024-07-11,375.86,81.65,235.32,218.05,54073.0,48589.0,0.0,1171.15,189.71,120.5,5049.26
2024-07-12,368.73,80.8,241.57,219.61,55992.0,45404.0,0.0,1170.29,200.13,113.6,4934.02
2024-07-13,347.59,76.66,222.36,199.99,49609.0,45057.0,0.0,1091.94,250.03,90.88,4838.73
2024-07-14,316.67,69.04,189.8,192.25,46966.0,39904.0,0.0,1002.15,290.85,82.12,4749.73
2024-07-15,327.63,69.72,199.13,191.42,48945.0,42765.0,0.0,1019.37,245.66,69.17,4886.03
2024-07-16,319.01,68.84,196.75,195.61,46378.0,43962.0,0.0,1016.99,305.65,85.71,4982.4
2024-07-17,337.92,73.63,204.1,202.13,50712.0,43553.0,0.0,1060.71,287.99,85.22,4987.04
2024-07-18,326.67,72.77,197.54,199.26,49228.0,42394.0,0.0,1046.2,310.63,89.35,5023.08
2024-07-19,328.61,73.34,189.61,187.82,46745.0,42191.0,0.0,998.73,318.36,78.74,4976.64
2024-07-20,329.27,76.6,181.59,182.04,44358.0,42824.0,0.0,971.9,303.71,71.44,4952.47
2024-07-21,324.72,72.36,165.81,182.86,43455.0,39199.0,0.0,934.38,307.49,85.5,4820.48
2024-07-22,356.51,76.3,189.55,188.28,48008.0,44567.0,0.0,1014.36,280.01,90.81,4936.54
2024-07-23,373.65,78.79,192.62,197.95,50321.0,45079.0,0.0,1068.82,296.67,87.55,4948.59
2024-07-24,379.68,79.55,191.39,204.82,50174.0,45496.0,0.0,1077.74,286.52,87.12,4865.64
2024-07-25,376.57,74.86,169.83,205.31,49670.0,44627.0,0.0,1040.75,305.66,74.95,4841.28
2024-07-26,376.95,79.49,170.91,207.47,50105.0,44983.0,0.0,1054.18,322.95,93.75,4861.28
2024-07-27,375.77,81.75,178.44,204.58,49464.0,46121.0,0.0,1070.94,302.64,91.19,4864.19
2024-07-28,348.44,71.52,178.07,209.31,49083.0,43015.0,0.0,1049.45,310.44,103.55,4795.07
2024-07-29,379.26,75.63,205.98,219.09,55487.0,48057.0,400.0,1144.79,285.56,102.11,5022.33
2024-07-30,385.82,72.55,215.22,222.86,55679.0,48516.0,30.0,1175.09,247.29,110.41,5115.92
2024-07-31,395.67,74.44,213.65,225.92,56170.0,48249.0,0.0,1186.48,242.81,119.39,5030.43
2024-08-01,385.87,75.37,212.05,225.28,54507.0,47382.0,0.0,1176.89,248.67,110.08,4661.82
2024-08-02,387.97,75.84,210.95,221.55,54714.0,47400.0,0.0,1171.12,262.12,100.16,4589.44
2024-08-03,374.8,75.79,211.69,220.65,54165.0,46451.0,0.0,1159.66,214.58,110.39,4522.99
2024-08-04,347.17,69.92,200.07,222.16,52597.0,43226.0,0.0,1118.06,180.04,116.48,4424.1
2024-08-05,349.6,77.83,224.59,234.72,56362.0,48054.0,0.0,1178.94,107.29,114.35,4673.36
2024-08-06,351.3,79.08,224.35,220.93,54514.0,45422.0,0.0,1153.33,124.13,100.66,4750.41
2024-08-07,335.47,80.53,210.27,197.5,50040.0,45733.0,0.0,1080.86,101.27,78.01,4615.43
2024-08-08,342.23,80.27,211.86,200.81,49539.0,45805.0,0.0,1086.64,123.68,106.18,4354.29
2024-08-09,352.2,80.28,220.04,210.09,51450.0,47183.0,0.0,1134.64,112.05,121.97,4723.32
2024-08-10,343.14,82.03,216.09,213.12,51859.0,48008.0,0.0,1130.76,98.51,120.06,4694.49
2024-08-11,312.83,76.12,207.91,218.0,49078.0,43718.0,0.0,1086.78,80.67,119.58,4420.68
2024-08-12,332.06,82.31,230.53,224.33,53707.0,48443.0,50.0,1160.6,40.55,126.0,4608.5
2024-08-13,349.29,82.86,234.83,226.18,54325.0,48113.0,600.0,1194.39,31.44,120.25,4776.76
2024-08-14,354.94,80.99,234.72,228.94,55617.0,48311.0,555.0,1204.48,37.63,118.03,4873.35
2024-08-15,313.37,78.51,211.05,230.85,50796.0,43691.0,0.0,1130.3,29.21,122.62,4607.17
2024-08-16,345.75,83.2,229.76,235.41,56912.0,47444.0,0.0,1191.89,37.78,104.46,4806.06
2024-08-17,348.51,82.42,212.65,227.91,51798.0,47674.0,0.0,1153.01,82.5,113.62,4861.8
2024-08-18,329.17,75.49,193.81,228.17,50492.0,44716.0,0.0,1110.66,47.35,122.1,4696.01
2024-08-19,350.69,83.31,219.0,231.15,55344.0,46287.0,0.0,1157.46,50.08,95.66,4681.66
2024-08-20,353.54,83.84,215.68,225.61,50447.0,48265.0,0.0,1120.42,38.26,118.71,4676.74
2024-08-21,350.17,77.29,212.44,227.23,51205.0,47344.0,0.0,1134.29,73.22,122.66,4831.41
2024-08-22,357.28,82.37,199.06,217.95,50506.0,47540.0,0.0,1121.53,113.32,114.04,4870.91
2024-08-23,369.7,83.86,209.49,219.06,53190.0,47795.0,0.0,1150.07,122.09,124.8,4812.2
2024-08-24,378.11,83.86,204.21,213.64,51680.0,45545.0,0.0,1133.08,221.95,104.52,4715.85
2024-08-25,346.56,76.69,181.55,214.49,48257.0,42404.0,0.0,1055.49,248.03,118.33,4469.79
2024-08-26,375.52,82.9,207.32,223.22,54163.0,47974.0,0.0,1154.72,243.83,129.35,4575.04
2024-08-27,386.48,85.48,214.79,235.09,57386.0,48544.0,0.0,1216.03,215.59,123.48,4499.34
2024-08-28,382.5,85.86,215.01,227.8,57568.0,48861.0,0.0,1220.78,208.42,100.93,4580.74
2024-08-29,361.31,83.07,217.37,228.03,57801.0,47327.0,0.0,1204.33,211.34,117.29,4542.45
2024-08-30,348.31,80.37,218.52,212.92,54404.0,45435.0,0.0,1138.35,204.27,95.19,4637.05
2024-08-31,338.37,78.88,210.25,181.92,48970.0,43898.0,0.0,1042.66,217.67,73.0,4663.59
2024-09-01,306.81,71.83,177.01,172.1,39993.0,39211.0,0.0,895.24,238.31,72.09,4442.32
2024-09-02,342.38,79.12,198.9,186.38,47251.0,44287.0,0.0,988.18,241.35,106.99,4634.94
2024-09-03,358.73,81.47,206.31,189.92,47628.0,45113.0,0.0,1028.88,242.12,107.24,4669.17
2024-09-04,367.47,82.32,213.71,194.14,49110.0,46257.0,0.0,1055.72,244.06,104.72,4552.7
2024-09-05,366.53,83.87,218.59,197.64,49068.0,46958.0,0.0,1074.84,219.72,121.39,4582.13
2024-09-06,382.72,84.02,224.03,201.59,52161.0,45933.0,0.0,1111.01,223.61,117.12,4645.97
2024-09-07,359.66,84.17,203.08,195.37,50960.0,42198.0,0.0,1048.57,211.57,112.6,4571.55
2024-09-08,319.92,77.06,190.6,185.73,46079.0,40098.0,0.0,973.26,227.96,94.14,4441.67
2024-09-09,355.77,81.85,210.1,191.14,49306.0,45124.0,0.0,1051.58,244.24,107.3,4683.75
2024-09-10,371.09,83.56,218.74,201.85,50861.0,47205.0,0.0,1101.85,262.82,123.6,4719.68
2024-09-11,387.1,84.06,224.48,215.38,53927.0,47779.0,0.0,1159.14,224.91,134.93,4670.78
2024-09-12,387.89,84.85,232.92,226.69,56436.0,49151.0,0.0,1199.94,192.01,135.02,4629.03
2024-09-13,388.16,85.65,252.13,230.67,58416.0,48697.0,0.0,1234.81,176.62,136.51,4644.41
2024-09-14,397.01,80.81,248.58,230.33,58841.0,47786.0,0.0,1238.19,181.94,136.67,4623.0
2024-09-15,362.2,72.54,229.56,230.91,56003.0,43901.0,0.0,1180.18,200.65,138.11,4514.08
2024-09-16,389.47,76.27,255.24,238.44,61429.0,48255.0,0.0,1256.76,185.44,139.23,4686.17
2024-09-17,405.28,82.29,261.95,242.58,62367.0,49732.0,0.0,1292.25,174.94,139.32,4680.09
2024-09-18,406.08,84.77,269.14,244.99,62899.0,50733.0,0.0,1312.46,147.25,141.67,4750.88
2024-09-19,403.12,86.36,277.55,246.09,63014.0,50987.0,0.0,1328.33,151.0,143.0,4901.86
2024-09-20,408.01,86.8,281.71,242.56,64870.0,49761.0,0.0,1329.75,155.81,134.78,5058.47
2024-09-21,381.77,84.9,269.0,231.92,57466.0,47221.0,0.0,1229.85,180.5,112.47,5058.42
2024-09-22,354.62,78.99,239.3,225.75,53482.0,44070.0,0.0,1140.3,160.38,118.84,4930.25
2024-09-23,381.39,84.54,248.46,223.91,57182.0,48358.0,0.0,1192.15,175.53,114.59,5109.12
2024-09-24,380.83,83.8,241.57,217.33,55210.0,47115.0,0.0,1159.16,186.93,105.08,5105.24
2024-09-25,383.99,84.96,228.42,204.91,52518.0,47567.0,0.0,1126.98,211.8,99.37,4974.1
2024-09-26,388.88,85.16,227.25,205.61,52714.0,47985.0,0.0,1131.24,174.06,106.74,4749.35
2024-09-27,389.78,85.77,242.41,208.55,54502.0,48104.0,0.0,1166.88,131.65,113.72,4596.05
2024-09-28,390.85,86.05,247.37,212.92,56479.0,47999.0,0.0,1195.58,44.42,118.26,4516.44
2024-09-29,352.22,79.71,219.98,212.66,52655.0,45076.0,0.0,1133.01,29.55,120.47,4463.66
2024-09-30,373.68,83.93,236.45,223.98,57493.0,48962.0,0.0,1200.27,17.74,120.76,4762.12
2024-10-01,382.35,88.32,238.5,231.16,58658.0,48946.0,0.0,1225.31,17.38,128.23,4894.71
2024-10-02,346.11,84.78,214.57,227.78,55464.0,43989.0,0.0,1146.03,43.97,125.85,4767.18
2024-10-03,373.63,87.64,216.82,223.13,56859.0,48540.0,0.0,1170.16,74.42,117.25,4905.83
2024-10-04,380.89,89.01,225.66,222.43,57060.0,48160.0,0.0,1189.6,74.98,116.73,4967.16
2024-10-05,356.27,87.39,216.86,222.65,53581.0,47185.0,0.0,1151.9,39.93,103.64,4885.21
2024-10-06,324.53,78.56,203.63,216.93,49623.0,43278.0,0.0,1081.23,16.83,105.22,4592.78
2024-10-07,348.85,81.35,222.0,217.62,54063.0,46836.0,0.0,1137.0,43.7,116.82,4814.0
2024-10-08,351.54,83.98,228.43,220.71,54472.0,47206.0,0.0,1157.31,40.32,118.0,4896.84
2024-10-09,352.72,85.23,224.52,218.5,55328.0,46926.0,0.0,1153.82,44.0,112.59,4858.28
2024-10-10,340.36,82.48,218.52,211.8,53089.0,44908.0,0.0,1113.78,62.79,114.52,4729.17
