date,tn_peak_demand_mw,tn_shortage_at_peak_mw,tn_energy_gwh,t_mean,t_max,t_min,rh_mean,app_t_mean,app_t_max,hours_above_32,cdd,cdd_max,cdd_apparent,thi,dow,is_weekend,is_holiday,day_before_holiday,day_after_holiday,holiday_name,pongal_window,sin1,cos1,sin2,cos2,trend,peak_lag_1,peak_lag_2,peak_lag_3,peak_lag_7,peak_lag_14,peak_lag_364,peak_roll_mean_7,peak_roll_std_7,peak_roll_mean_30,peak_roll_std_30,peak_lag_1_diff,peak_lag_1_vs_week,energy_lag_1,energy_lag_2,energy_lag_7,energy_lag_14,energy_roll_mean_7,energy_roll_std_7,energy_roll_mean_30,energy_roll_std_30,cdd_lag1,cdd_max_lag1,thi_lag1,sr_max_demand_mw_lag1,sr_wind_gwh_lag1,sr_solar_gwh_lag1,sr_peak_shortage_mw_lag1
2019-07-09,15018.0,0.0,338.4,29.916166666666665,35.86,26.276,62.17916666666666,32.494,38.516,5.9399999999999995,4.9161666666666655,10.86,7.494,26.709379180902776,1.0,0.0,0.0,0.0,0.0,None,0.0,-0.12652781683868314,-0.9919630595773397,0.2510218406258827,0.9679814231320734,2379.0,15645.0,13642.0,15402.0,15354.0,15022.0,14012.0,15334.142857142857,767.4132803498284,15219.379310344828,675.6592237951114,2003.0,291.0,336.8,317.2,339.7,347.7,338.09999999999997,10.191172650876686,336.7241379310345,11.404468271314988,5.594000000000001,12.140000000000008,26.920987085,41883.0,208.0,73.66,0.0
2019-07-10,14840.0,0.0,327.8,28.75483333333333,34.272,24.642000000000003,69.60833333333333,31.80675,37.038,4.6,3.7548333333333304,9.271999999999998,6.806750000000001,26.372078546527774,2.0,0.0,0.0,0.0,0.0,None,0.0,-0.1435724234118113,-0.9896398128792412,0.2841699724797683,0.9587739184713191,2380.0,15018.0,15645.0,13642.0,15719.0,14038.0,14004.0,15286.142857142857,776.4194374545763,15262.0,618.299684618959,-627.0,-701.0,338.4,336.8,342.8,330.3,337.9142857142857,10.168977098905883,337.63448275862066,10.366886702437633,4.9161666666666655,10.86,26.709379180902776,41991.0,205.0,66.78,99.0
2019-07-11,14696.0,0.0,327.2,29.39433333333333,34.428,25.232,62.46750000000001,32.12825,37.138000000000005,5.18,4.3943333333333285,9.427999999999997,7.128250000000001,26.319714721249998,3.0,0.0,0.0,0.0,0.0,None,0.0,-0.16057454459499376,-0.9870237158387383,0.31698176735052785,0.9484316312562208,2381.0,14840.0,15018.0,15645.0,15850.0,14609.0,14066.0,15160.57142857143,765.7527575623961,15247.933333333332,612.4116788302814,-178.0,-1010.0,327.8,338.4,346.7,334.0,335.7714285714286,10.541460095848157,337.3066666666666,10.34361149938876,3.7548333333333304,9.271999999999998,26.372078546527774,40634.0,191.0,70.15,0.0
2019-07-12,14962.0,0.0,334.7,29.73875,35.128,25.445999999999998,65.97333333333333,33.300333333333334,38.832,6.42,4.73875,10.128,8.300333333333334,26.886868733333333,4.0,0.0,0.0,0.0,0.0,None,0.0,-0.17752914918703497,-0.984115542601034,0.34941838995939767,0.936966802377855,2382.0,14696.0,14840.0,15018.0,15727.0,15600.0,13944.0,14995.714285714286,715.1379154368435,15213.333333333334,613.3247063360543,-144.0,-1031.0,327.2,327.8,347.2,337.3,332.9857142857143,9.716382826858698,337.14666666666665,10.46494092221551,4.3943333333333285,9.427999999999997,26.319714721249998,41263.0,175.0,68.3,0.0
2019-07-13,14358.0,0.0,322.9,29.618583333333333,35.120000000000005,26.02,66.90666666666667,33.293166666666664,39.45,5.720000000000001,4.6185833333333335,10.120000000000005,8.293166666666664,26.866799585555555,5.0,1.0,0.0,0.0,0.0,None,0.0,-0.19443122004766195,-0.9809161537413774,0.3814414490727919,0.9243930013415553,2383.0,14962.0,14696.0,14840.0,15402.0,15048.0,13383.0,14886.42857142857,639.1775593534711,15188.5,607.7036908411679,266.0,-440.0,334.7,327.2,336.3,339.7,331.2,7.583095234356061,337.05,10.473999005734537,4.73875,10.128,26.886868733333333,43533.0,117.0,72.77,0.0
2019-07-14,12825.0,0.0,294.6,28.867416666666667,34.76,25.522000000000002,70.78416666666666,32.672,39.18599999999999,3.7600000000000002,3.867416666666667,9.759999999999998,7.671999999999997,26.558758387465275,6.0,1.0,0.0,0.0,0.0,None,0.0,-0.2112757555821793,-0.9774264960104055,0.4130130429412807,0.9107251102063585,2384.0,14358.0,14962.0,14696.0,13642.0,14313.0,12743.0,14737.285714285714,620.3500931694415,15157.533333333333,625.9081530798775,-604.0,716.0,322.9,334.7,317.2,319.5,329.2857142857143,7.770119812766285,336.52333333333337,10.780911717984798,4.6185833333333335,10.120000000000005,26.866799585555555,43533.0,128.0,75.61,0.0
2019-07-15,14156.0,0.0,303.6,28.96675,34.57,24.816,70.1475,32.50741666666667,39.024,4.92,3.966750000000001,9.57,7.507416666666671,26.591472400937498,0.0,0.0,0.0,0.0,0.0,None,0.0,-0.2280577712215198,-0.9736476020539838,0.4440958041592176,0.8959793059709459,2385.0,12825.0,14358.0,14962.0,15645.0,15477.0,14059.0,14620.57142857143,882.310953716266,15055.866666666667,742.2458805048014,-1533.0,-2820.0,294.6,322.9,336.8,334.9,326.0571428571429,14.979525709319798,335.03666666666663,13.202285155724372,3.867416666666667,9.759999999999998,26.558758387465275,38879.0,134.0,74.76,0.0
2019-07-16,14245.0,0.0,312.7,29.39333333333333,34.756,25.298000000000002,68.375,33.09166666666667,39.25399999999999,5.879999999999999,4.393333333333331,9.756,8.091666666666669,26.802824166666664,1.0,0.0,0.0,0.0,0.0,None,0.0,-0.24477230089725957,-0.9695805901076308,0.47465294389193496,0.8801730414269229,2386.0,14156.0,12825.0,14358.0,15018.0,15354.0,14711.0,14407.857142857143,765.9935658066684,15007.433333333332,752.246505971971,1331.0,-862.0,303.6,294.6,338.4,339.7,321.3142857142857,16.216085488533068,334.06,14.39563152127355,3.966750000000001,9.57,26.591472400937498,41293.0,166.0,75.62,0.0
2019-07-17,14178.0,0.0,324.5,29.560833333333335,34.356,26.088,67.57583333333334,33.34041666666666,39.174,6.5600000000000005,4.560833333333335,9.356000000000002,8.340416666666663,26.874990997569444,2.0,0.0,0.0,0.0,0.0,None,0.0,-0.2614143985111562,-0.965226663665613,0.5046482954181526,0.8633250245021008,2387.0,14245.0,14156.0,12825.0,14840.0,15719.0,14717.0,14297.42857142857,717.5611140390871,14974.133333333333,763.4414700295188,89.0,-595.0,312.7,303.6,327.8,342.8,317.64285714285717,14.52410148028132,333.4633333333333,14.905899857923686,4.393333333333331,9.756,26.802824166666664,42647.0,143.0,79.51,20.0
2019-07-18,14346.0,0.0,318.3,28.942999999999998,34.434,25.126,71.57166666666666,32.75025,39.38399999999999,5.12,3.942999999999998,9.433999999999997,7.750250000000001,26.684752699166662,3.0,0.0,0.0,0.0,0.0,None,0.0,-0.2779791393987801,-0.9605871111248129,0.5340463569360717,0.8454551961182272,2388.0,14178.0,14245.0,14156.0,14696.0,15850.0,14720.0,14202.857142857143,676.5890994716552,14920.166666666666,760.4851030453767,-67.0,-518.0,324.5,312.7,327.2,346.7,317.1714285714285,14.189164209084598,332.69666666666666,14.749716147659356,4.560833333333335,9.356000000000002,26.874990997569444,42763.0,126.0,73.05,0.0
2019-07-19,13750.0,0.0,308.9,27.430583333333335,30.845999999999997,24.93,78.11833333333333,30.973416666666665,34.507999999999996,1.5,2.4305833333333347,5.8459999999999965,5.973416666666665,25.874398404652776,4.0,0.0,0.0,0.0,0.0,None,0.0,-0.2944616217868012,-0.9556633054034704,0.5628123335824821,0.8265847065893737,2389.0,14346.0,14178.0,14245.0,14962.0,15727.0,14566.0,14152.857142857143,646.3276848399177,14865.5,739.8928976547318,168.0,-616.0,318.3,324.5,334.7,347.2,315.90000000000003,13.523929409260226,331.5033333333333,14.402477835978122,3.942999999999998,9.433999999999997,26.684752699166662,42999.0,141.0,67.69,0.0
2019-07-20,13907.0,0.0,291.4,28.016333333333336,31.694000000000003,25.29,71.84583333333333,30.799916666666665,34.838,2.3200000000000003,3.0163333333333355,6.694000000000003,5.799916666666665,25.923357275694446,5.0,1.0,0.0,0.0,0.0,None,0.0,-0.3108569682435036,-0.9504567035349151,0.5909121786151564,0.8067358905889147,2390.0,13750.0,14346.0,14178.0,14358.0,15402.0,14233.0,13979.714285714286,548.3565489368597,14795.566666666668,742.9697484597561,-596.0,-608.0,308.9,318.3,322.9,336.3,312.2142857142857,10.784623092073453,329.95,14.23714786430568,2.4305833333333347,5.8459999999999965,25.874398404652776,41311.0,152.0,61.26,0.0
2019-07-21,12558.0,0.0,282.4,28.393333333333338,32.837999999999994,25.25,72.6475,31.463333333333335,35.958,4.98,3.393333333333338,7.837999999999994,6.463333333333335,26.303237633333335,6.0,1.0,0.0,0.0,0.0,None,0.0,-0.3271603271220951,-0.9449688462364056,0.6183126337097825,0.7859322407147274,2391.0,13907.0,13750.0,14346.0,12825.0,13642.0,13058.0,13915.285714285714,522.3822719955865,14729.1,729.7413500213294,157.0,1082.0,291.4,308.9,294.6,317.2,307.7142857142857,12.07717248523371,328.0466666666667,15.437878479693833,3.0163333333333355,6.694000000000003,25.923357275694446,39679.0,147.0,60.43,0.0
2019-07-22,14099.0,0.0,297.9,26.67366666666667,29.676,24.286,80.97666666666667,30.134333333333327,33.056000000000004,1.94,1.6736666666666693,4.675999999999998,5.134333333333327,25.39995621277778,0.0,0.0,0.0,0.0,0.0,None,0.0,-0.34336687399638804,-0.939201357453208,0.6449812683237445,0.7641983796838971,2392.0,12558.0,13907.0,13750.0,14156.0,15645.0,14822.0,13877.142857142857,616.5247841926872,14642.5,825.2396830513412,-1349.0,-1598.0,282.4,291.4,303.6,336.8,305.9714285714286,14.847638901602267,325.8066666666667,16.99904527406378,3.393333333333338,7.837999999999994,26.303237633333335,35489.0,149.0,68.94,281.0
2019-07-23,14039.0,0.0,299.0,27.352083333333336,32.338,24.19,73.77666666666667,30.433166666666665,35.532000000000004,2.7,2.3520833333333364,7.338000000000001,5.433166666666665,25.498448774305558,1.0,0.0,0.0,0.0,0.0,None,0.0,-0.3594718130884232,-0.9331559438780432,0.6708865180801582,0.7415600311898435,2393.0,14099.0,12558.0,13907.0,14245.0,15018.0,14892.0,13869.0,612.5917618338465,14623.033333333333,831.1184605110265,1541.0,-146.0,297.9,282.4,312.7,338.4,305.15714285714284,15.152541826687571,324.5133333333333,17.6068116390148,1.6736666666666693,4.675999999999998,25.39995621277778,37196.0,147.0,64.79,0.0
2019-07-24,14650.0,0.0,312.3,28.643249999999995,34.038,24.914,72.07666666666667,32.29083333333333,38.367999999999995,4.5200000000000005,3.6432499999999948,9.037999999999997,7.290833333333332,26.47115323708333,2.0,0.0,0.0,0.0,0.0,None,0.0,-0.3754703786876202,-0.9268343944460494,0.6959977221267386,0.7180439894563502,2394.0,14039.0,14099.0,12558.0,14178.0,14840.0,14632.0,13839.57142857143,596.2485100311051,14617.8,834.3879607025962,-60.0,-139.0,299.0,297.9,324.5,327.8,303.2,14.89854579033337,324.1433333333333,18.031651928322134,2.3520833333333364,7.338000000000001,25.498448774305558,38884.0,142.0,64.24,0.0
2019-07-25,14226.0,0.0,312.5,28.266,33.065999999999995,24.692,75.0625,32.377916666666664,37.702,2.74,3.2659999999999982,8.065999999999995,7.377916666666664,26.377907062499997,3.0,0.0,0.0,0.0,0.0,None,0.0,-0.3913578365610259,-0.9202385798054075,0.7202851594252706,0.6936780875245466,2395.0,14650.0,14039.0,14099.0,14346.0,14696.0,14668.0,13907.0,663.7655208480617,14602.433333333332,829.2206845454841,611.0,304.0,312.3,299.0,318.3,327.2,301.45714285714286,12.514372689412692,323.5566666666666,18.123973137771138,3.6432499999999948,9.037999999999997,26.47115323708333,41828.0,172.0,62.62,0.0
2019-07-26,13998.0,0.0,300.7,28.126,32.382,25.107999999999997,71.965,31.321166666666667,35.193999999999996,2.7,3.1260000000000012,7.381999999999998,6.321166666666667,26.024972995,4.0,0.0,0.0,0.0,0.0,None,0.0,-0.4071294853542516,-0.9133704517637858,0.7437200839287408,0.6684911643103645,2396.0,14226.0,14650.0,14039.0,13750.0,14962.0,14860.0,13889.857142857143,651.9829825415999,14575.9,828.0668534563041,-424.0,476.0,312.5,312.3,308.9,334.7,300.6285714285714,11.351316265190382,322.38333333333327,17.64000319284225,3.2659999999999982,8.065999999999995,26.377907062499997,40018.0,144.0,60.93,0.0
2019-07-27,13588.0,0.0,305.3,28.63575,33.099999999999994,25.296,67.95166666666665,31.613666666666667,36.158,3.0,3.6357500000000016,8.099999999999994,6.613666666666667,26.144100246458333,5.0,1.0,0.0,0.0,0.0,None,0.0,-0.4227806579826773,-0.9062320427107697,0.7662747586044899,0.6425130304714689,2397.0,13998.0,14226.0,14650.0,13907.0,14358.0,14762.0,13925.285714285714,649.8511917574705,14574.566666666668,828.9945169874909,-228.0,91.0,300.7,312.5,291.4,322.9,299.45714285714286,10.763341665557185,321.39666666666665,18.005946974169245,3.1260000000000012,7.381999999999998,26.024972995,38104.0,152.0,45.01,0.0
2019-07-28,12738.0,0.0,284.4,29.078583333333338,34.38,25.44,64.71916666666667,31.729833333333335,36.936,4.98,4.078583333333338,9.380000000000003,6.729833333333335,26.24968820482639,6.0,1.0,0.0,0.0,0.0,None,0.0,-0.4383067230125192,-0.898825465016444,0.7879224882631226,0.6157744331240536,2398.0,13588.0,13998.0,14226.0,12558.0,12825.0,13346.0,13879.714285714286,662.4109284237906,14540.533333333333,848.2660908697587,-410.0,1030.0,305.3,300.7,282.4,294.6,301.4428571428571,10.30143309493966,320.43999999999994,18.075523553246168,3.6357500000000016,8.099999999999994,26.144100246458333,34499.0,154.0,46.33,0.0
2019-07-29,14190.0,0.0,301.4,29.040083333333335,34.322,25.132,66.31916666666666,31.737833333333334,36.364,5.42,4.040083333333335,9.322000000000003,6.7378333333333345,26.346611654618055,0.0,0.0,0.0,0.0,0.0,None,0.0,-0.45370308603134424,-0.8911529104063088,0.8086376511543126,0.5883070194512693,2399.0,12738.0,13588.0,13998.0,14099.0,14156.0,15061.0,13905.42857142857,603.4185548862284,14445.133333333333,885.1403057817803,-850.0,-1361.0,284.4,305.3,297.9,303.6,301.7285714285714,9.6951386934746,318.6766666666667,18.93396297722214,4.078583333333338,9.380000000000003,26.24968820482639,32798.0,162.0,39.55,0.0
2019-07-30,14272.0,0.0,313.9,29.41133333333334,34.784,25.312,64.64166666666668,32.368500000000004,37.948,5.98,4.411333333333339,9.783999999999999,7.3685000000000045,26.511513913888894,1.0,0.0,0.0,0.0,0.0,None,0.0,-0.46896519100763184,-0.8832166493127127,0.8283957292921138,0.5601432992463508,2400.0,14190.0,12738.0,13588.0,14039.0,14245.0,14250.0,13918.42857142857,609.236094669096,14416.533333333333,878.8282454822415,1452.0,151.0,301.4,284.4,299.0,312.7,302.2285714285714,9.55400688816171,317.4,18.7579500387172,4.040083333333335,9.322000000000003,26.346611654618055,38138.0,182.0,45.44,0.0
2019-07-31,14833.0,0.0,321.5,29.796416666666666,35.012,25.686,63.895833333333336,32.80616666666666,38.992000000000004,6.26,4.796416666666666,10.012,7.8061666666666625,26.758962594618055,2.0,0.0,0.0,0.0,0.0,None,0.0,-0.48408852163897587,-0.8750190302029955,0.847173337473877,0.5313166064347815,2401.0,14272.0,14190.0,12738.0,14650.0,14178.0,14882.0,13951.714285714286,623.1280537968149,14415.166666666666,879.0266593317951,82.0,-378.0,313.9,301.4,312.3,324.5,304.35714285714283,10.34212375721332,317.2133333333333,18.76419432071589,4.411333333333339,9.783999999999999,26.511513913888894,38696.0,163.0,47.3,0.0
2019-08-01,14758.0,0.0,325.8,30.06083333333333,35.49,26.241999999999997,61.0375,32.51208333333334,38.010000000000005,5.880000000000001,5.060833333333331,10.490000000000002,7.5120833333333366,26.72624400520833,3.0,0.0,0.0,0.0,0.0,None,0.0,-0.4990686026885319,-0.8665624788845385,0.8649482509584342,0.5018610596210326,2402.0,14833.0,14272.0,14190.0,14226.0,14346.0,14322.0,13977.857142857143,660.0516213578896,14393.7,859.8560083946254,561.0,607.0,321.5,313.9,312.5,318.3,305.6714285714285,11.975351669952707,316.76666666666665,18.486086722145732,4.796416666666666,10.012,26.758962594618055,41935.0,176.0,75.28,0.0
2019-08-02,14683.0,0.0,325.4,29.221666666666668,34.06,25.676000000000002,63.794166666666655,31.530833333333334,35.274,4.7,4.221666666666668,9.060000000000002,6.530833333333334,26.290110513194442,4.0,0.0,0.0,0.0,0.0,None,0.0,-0.5139010013093103,-0.8578494977869301,0.8816994317707848,0.4718115217065765,2403.0,14758.0,14833.0,14272.0,13998.0,13750.0,13970.0,14053.857142857143,721.1824615568403,14373.833333333334,843.6357313001633,-75.0,760.0,325.8,321.5,300.7,308.9,307.57142857142856,14.105048066290712,316.3033333333333,18.060768749306796,5.060833333333331,10.490000000000002,26.72624400520833,41209.0,214.0,63.11,100.0
2019-08-03,13742.0,0.0,311.5,29.18558333333333,33.922,25.881999999999998,64.68416666666667,31.45741666666667,34.964,6.0200000000000005,4.18558333333333,8.921999999999997,6.457416666666671,26.333098459618054,5.0,1.0,0.0,0.0,0.0,None,0.0,-0.5285813283559292,-0.8488826652214553,0.8974070536021568,0.44120355862696276,2404.0,14683.0,14758.0,14833.0,13588.0,13907.0,13953.0,14151.714285714286,757.8800948008097,14339.3,807.0860805262569,-75.0,1095.0,325.4,325.8,305.3,291.4,311.09999999999997,15.150357531534409,315.72333333333336,17.449566407677313,4.221666666666668,9.060000000000002,26.290110513194442,39888.0,224.0,37.79,150.0
2019-08-04,12952.0,0.0,295.3,29.343333333333327,35.192,25.708,64.47333333333333,31.782666666666668,37.606,5.38,4.343333333333327,10.192,6.7826666666666675,26.44299547777777,6.0,1.0,0.0,0.0,0.0,None,0.0,-0.5431052396834317,-0.8396646346181327,0.912052525275964,0.41007339725680436,2405.0,13742.0,14683.0,14758.0,12738.0,12558.0,12947.0,14173.714285714286,740.8325753920061,14269.033333333333,761.5021671503233,-941.0,1004.0,311.5,325.4,284.4,282.4,311.9857142857142,14.934459991512343,314.55,16.44962529705917,4.18558333333333,8.921999999999997,26.333098459618054,38239.0,191.0,49.06,0.0
2019-08-05,13565.0,0.0,309.9,28.40083333333333,32.594,25.604,67.27833333333334,30.333,33.622,3.2,3.400833333333331,7.594000000000001,5.332999999999998,25.89911194236111,0.0,0.0,0.0,0.0,0.0,None,0.0,-0.5574684374327892,-0.8301981337405212,0.9256185127518922,0.3784578825324888,2406.0,12952.0,13742.0,14683.0,14190.0,14099.0,14587.0,14204.285714285714,673.02370297186,14176.533333333333,746.6916334084817,-790.0,-1238.0,295.3,311.5,301.4,297.9,313.54285714285714,11.822980044931292,312.82,15.604893131804495,4.343333333333327,10.192,26.44299547777777,35897.0,188.0,50.81,0.0
2019-08-06,13871.0,0.0,307.6,28.806,33.739999999999995,25.366,63.79583333333333,30.341833333333337,35.198,5.32,3.806000000000001,8.739999999999995,5.341833333333337,25.957347554166667,1.0,0.0,0.0,0.0,0.0,None,0.0,-0.5716666713027052,-0.8204859638785327,0.9380889596420647,0.3463944338433696,2407.0,13565.0,12952.0,13742.0,14272.0,14039.0,14275.0,14115.0,715.3605151716939,14115.3,717.4817623537712,613.0,-707.0,309.9,295.3,313.9,299.0,314.7571428571428,10.756371312366886,311.93999999999994,14.966459051879848,3.400833333333331,7.594000000000001,25.89911194236111,38487.0,209.0,54.92,0.0
2019-08-07,13588.0,0.0,301.8,28.797499999999992,34.042,25.736000000000004,67.345,30.964250000000003,35.120000000000005,4.9399999999999995,3.7974999999999923,9.042000000000002,5.964250000000003,26.229633256249993,2.0,0.0,0.0,0.0,0.0,None,0.0,-0.5856957398073508,-0.8105309990194823,0.9494491062150135,0.31392100074304014,2408.0,13871.0,13565.0,12952.0,14833.0,14650.0,12168.0,14057.714285714286,716.7472158499208,14122.933333333332,713.4796680926077,306.0,-962.0,307.6,309.9,321.5,312.3,313.85714285714283,11.098176598410651,311.62,14.952739340768888,3.806000000000001,8.739999999999995,25.957347554166667,38550.0,200.0,45.97,0.0
2019-08-08,13472.0,0.0,299.7,27.8565,31.63,25.438,73.37,30.606249999999996,33.72,3.02,2.8565000000000005,6.629999999999999,5.606249999999996,25.9002402275,3.0,0.0,0.0,0.0,0.0,None,0.0,-0.5995514915196489,-0.8003361849976323,0.9596855068649522,0.2810760180331286,2409.0,13588.0,13871.0,13565.0,14758.0,14226.0,14318.0,13879.857142857143,642.973671978235,14054.366666666667,658.9167957170998,-283.0,-1170.0,301.8,307.6,325.8,312.5,311.04285714285714,11.332380912361044,310.45333333333326,14.270193999434296,3.7974999999999923,9.042000000000002,26.229633256249993,36698.0,203.0,43.37,0.0
2019-08-09,13565.0,0.0,295.4,27.26975,31.523999999999997,24.540000000000003,76.43083333333334,30.316833333333335,34.056,2.16,2.2697499999999984,6.523999999999997,5.316833333333335,25.614401986770833,4.0,0.0,0.0,0.0,0.0,None,0.0,-0.6132298262997502,-0.7899045386224707,0.968786046025684,0.24789836027275647,2410.0,13472.0,13588.0,13871.0,14683.0,13998.0,14273.0,13696.142857142857,522.7247295251725,14002.833333333334,641.1697329387218,-116.0,-1211.0,299.7,301.8,325.4,300.7,307.3142857142857,9.86668275416914,309.1633333333333,13.378069633782232,2.8565000000000005,6.629999999999999,25.9002402275,36170.0,197.0,44.07,0.0
2019-08-10,13442.0,0.0,296.4,27.268916666666666,30.808,24.458,75.3325,30.234833333333338,33.942,2.58,2.268916666666666,5.808,5.234833333333338,25.536541781354163,5.0,1.0,0.0,0.0,0.0,None,0.0,-0.6267266965083301,-0.7792391467859886,0.9767399525103048,0.21442729576751102,2411.0,13565.0,13472.0,13588.0,13742.0,13588.0,13984.0,13536.42857142857,289.8843776076341,13960.333333333334,625.8379945339127,93.0,-177.0,295.4,299.7,311.5,305.3,303.0285714285714,6.713100199289984,308.0833333333333,13.127125990920689,2.2697499999999984,6.523999999999997,25.614401986770833,36461.0,197.0,52.08,0.0
2019-08-11,12463.0,0.0,277.9,28.671249999999997,34.886,24.75,68.85666666666667,31.55625,37.748000000000005,5.58,3.671249999999997,9.886000000000003,6.556249999999999,26.243880206249997,6.0,1.0,0.0,1.0,0.0,None,0.0,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.18070244009239297,2412.0,13442.0,13565.0,13472.0,12952.0,12738.0,12539.0,13493.57142857143,276.2841877143225,13918.533333333333,616.8208108061933,-123.0,490.0,296.4,295.4,295.3,284.4,300.87142857142857,5.915999291670163,307.0566666666666,12.780310377030604,2.268916666666666,5.808,25.536541781354163,37724.0,211.0,60.59,0.0
2019-08-12,14125.0,0.0,306.7,29.07908333333333,34.91,25.098000000000003,64.92416666666666,31.746750000000002,39.01199999999999,5.460000000000001,4.07908333333333,9.909999999999997,6.746750000000002,26.26652909899305,0.0,0.0,1.0,0.0,0.0,Id-ul-Zuha (Bakrid),0.0,-0.65316012232693,-0.7572198192083127,0.9891715794849547,0.14676370920373963,2413.0,12463.0,13442.0,13565.0,13565.0,14190.0,13839.0,13423.714285714286,445.83543835729864,13835.233333333334,639.3735448741921,-979.0,-1102.0,277.9,296.4,309.9,301.4,298.38571428571424,10.51497797928067,305.16333333333336,12.751159063833349,3.671249999999997,9.886000000000003,26.243880206249997,35739.0,186.0,67.15,50.0
2019-08-13,14066.0,0.0,312.4,28.441666666666666,34.074000000000005,24.98,72.18166666666667,31.96975,38.336,4.220000000000001,3.4416666666666664,9.074000000000005,6.969750000000001,26.30858004861111,1.0,0.0,0.0,0.0,1.0,None,0.0,-0.666088855860977,-0.7458723993404063,0.993634586189866,0.11265127219562909,2414.0,14125.0,12463.0,13442.0,13871.0,14272.0,13243.0,13503.714285714286,519.5599786632749,13827.466666666667,634.1985837875186,1662.0,254.0,306.7,277.9,307.6,313.9,297.92857142857144,9.987277621339564,304.6233333333333,12.30950525163982,4.07908333333333,9.909999999999997,26.26652909899305,39549.0,188.0,69.7,0.0
2019-08-14,13998.0,0.0,306.8,27.755333333333336,32.602000000000004,24.432000000000002,76.96833333333332,31.273833333333332,36.404,4.28,2.7553333333333363,7.602000000000004,6.273833333333332,26.076225029444444,2.0,0.0,0.0,1.0,0.0,None,0.0,-0.6788204829862355,-0.734304263829602,0.9969215500633253,0.07840550375666766,2415.0,14066.0,14125.0,12463.0,13588.0,14833.0,11565.0,13531.57142857143,547.0359089806615,13868.833333333334,606.4211057270326,-59.0,478.0,312.4,306.7,301.8,321.5,298.61428571428576,10.886295447553486,305.2166666666666,12.238494479565347,3.4416666666666664,9.074000000000005,26.30858004861111,47380.0,173.0,63.01,0.0
2019-08-15,12663.0,0.0,286.0,28.253416666666666,33.228,24.740000000000002,74.46416666666666,32.27283333333333,38.554,4.34,3.2534166666666664,8.228000000000002,7.272833333333331,26.321789409965277,3.0,0.0,1.0,0.0,0.0,Independence Day,0.0,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.044066936383449135,2416.0,13998.0,14066.0,14125.0,13472.0,14758.0,13377.0,13590.142857142857,575.3038120771428,13863.566666666668,604.5242463026182,-68.0,526.0,306.8,312.4,299.7,325.8,299.32857142857137,11.286823333089599,305.3233333333334,12.237863328640696,2.7553333333333363,7.602000000000004,26.076225029444444,40996.0,170.0,64.8,0.0
2019-08-16,13633.0,0.0,301.6,28.270083333333336,32.75,25.126000000000005,74.53166666666667,32.33825,37.620000000000005,4.12,3.2700833333333357,7.75,7.338250000000002,26.341227435347225,4.0,0.0,0.0,0.0,1.0,None,0.0,-0.7036774074790128,-0.7105196029692745,0.999953184360873,0.009676212407230897,2417.0,12663.0,13998.0,14066.0,13565.0,14683.0,14508.0,13474.57142857143,675.5227252883221,13810.833333333334,638.1676940640759,-1335.0,-902.0,286.0,306.8,295.4,325.4,297.37142857142857,12.349455357182498,304.43333333333334,12.646938660054609,3.2534166666666664,8.228000000000002,26.321789409965277,37797.0,148.0,67.9,0.0
2019-08-17,13017.0,0.0,272.1,26.293666666666667,29.447999999999997,24.110000000000003,84.86916666666667,30.664583333333333,34.238,1.08,1.2936666666666667,4.447999999999997,5.664583333333333,25.312202640694444,5.0,1.0,0.0,0.0,0.0,None,0.0,-0.7157953492826642,-0.6983101158835584,0.9996942666129788,-0.024725964109382385,2418.0,13633.0,12663.0,13998.0,13442.0,13742.0,14107.0,13484.285714285714,677.5258209804613,13792.666666666666,635.1050596409567,970.0,191.0,301.6,286.0,296.4,311.5,298.2571428571428,12.406699419111671,303.67,12.072029512540478,3.2700833333333357,7.75,26.341227435347225,42117.0,140.0,77.32,0.0
2019-08-18,11604.0,0.0,260.2,26.397166666666664,30.152,24.026,84.90666666666668,30.923249999999996,35.076,0.16,1.3971666666666636,5.152000000000001,5.923249999999996,25.409543204444443,6.0,1.0,0.0,0.0,0.0,None,0.0,-0.7277014757264236,-0.6858939875998223,0.9982521339365441,-0.0590988755488295,2419.0,13017.0,13633.0,12663.0,12463.0,12952.0,12490.0,13423.57142857143,700.5963786048942,13748.366666666667,641.4961221337029,-616.0,554.0,272.1,301.6,277.9,295.3,294.7857142857143,15.916179249579937,302.13,13.048666202149013,1.2936666666666667,4.447999999999997,25.312202640694444,40659.0,78.0,65.76,0.0
2019-08-19,13276.0,0.0,282.0,27.10275,31.756000000000004,23.89,82.14666666666668,31.82016666666667,37.318,1.48,2.1027500000000003,6.756000000000004,6.820166666666669,25.865243968333335,0.0,0.0,0.0,0.0,0.0,None,0.0,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.09340183893100905,2420.0,11604.0,13017.0,13633.0,14125.0,13565.0,14761.0,13300.857142857143,933.4294168229734,13676.833333333334,751.5225044618292,-1413.0,-2521.0,260.2,272.1,306.7,309.9,292.25714285714287,19.94257231342509,300.5066666666667,15.05277917593571,1.3971666666666636,5.152000000000001,25.409543204444443,38368.0,64.0,44.22,0.0
